"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Aga",4.36932029775062e-54,1.15415613046857,0.537,0.03,1.32023382116833e-49,"Visceral endoderm","Aga"
"Marcksl1",6.4002337595593e-54,-1.34211791605833,0.524,0.852,1.93389463278844e-49,"Visceral endoderm","Marcksl1"
"Txndc12",8.74865664822885e-53,1.09501555867136,0.785,0.293,2.64349409282883e-48,"Visceral endoderm","Txndc12"
"Nagk",1.01150962467895e-52,1.11320111382264,0.522,0.035,3.05637748192992e-48,"Visceral endoderm","Nagk"
"2200002D01Rik",1.12938873026739e-52,1.07072709605679,0.461,0.004,3.41256098737594e-48,"Visceral endoderm","2200002D01Rik"
"Ctsa",1.36071022823302e-52,1.34621732055876,0.653,0.1,4.1115220256289e-48,"Visceral endoderm","Ctsa"
"Glul",4.16914929220866e-52,1.30286844214041,0.731,0.19,1.25975015013377e-47,"Visceral endoderm","Glul"
"Bend5",4.61803046117309e-52,1.02854069997069,0.593,0.124,1.39538408414806e-47,"Visceral endoderm","Bend5"
"Eps8",6.85645086438429e-52,1.08244817531149,0.476,0.026,2.07174519318236e-47,"Visceral endoderm","Eps8"
"Arid5b",1.22452905944874e-51,1.07373984020608,0.56,0.061,3.70003700603032e-47,"Visceral endoderm","Arid5b"
"Ddah1",2.26079581465863e-51,1.1922608018998,0.554,0.066,6.83122063357252e-47,"Visceral endoderm","Ddah1"
"Rbp4",7.38437383736315e-51,3.15179315810295,0.483,0.028,2.23126239869765e-46,"Visceral endoderm","Rbp4"
"Chchd10.1",1.15969478340651e-50,1.09873853325173,0.687,0.167,3.50413375754112e-46,"Visceral endoderm","Chchd10"
"Me1",2.08221752541799e-50,1.19927282064745,0.504,0.053,6.29162847480301e-46,"Visceral endoderm","Me1"
"Tex264",3.34733488639043e-50,1.1427664804668,0.58,0.068,1.01143070927173e-45,"Visceral endoderm","Tex264"
"Tcn2",5.25056483957804e-50,1.06703597602787,0.521,0.046,1.5865106719269e-45,"Visceral endoderm","Tcn2"
"Hmga2",8.70853657383277e-50,-1.49950721504583,0.375,0.78,2.63137141114931e-45,"Visceral endoderm","Hmga2"
"Rrbp1",1.06954555211428e-49,1.32964105163482,0.884,0.488,3.23173884026851e-45,"Visceral endoderm","Rrbp1"
"Slc39a8",1.14376203005905e-49,1.03199631557886,0.459,0.016,3.45599135002642e-45,"Visceral endoderm","Slc39a8"
"Rbpms",1.73646792753043e-49,1.15912648761154,0.793,0.298,5.24691148982596e-45,"Visceral endoderm","Rbpms"
"L1td1",2.47939050493161e-49,1.13524519083439,0.489,0.022,7.49172634970135e-45,"Visceral endoderm","L1td1"
"Gm8292",2.89240034291037e-49,-1.21306815768926,0.187,0.622,8.73967687613798e-45,"Visceral endoderm","Gm8292"
"Lpcat3",1.18205537972688e-48,1.0239078378979,0.629,0.154,3.57169853538274e-44,"Visceral endoderm","Lpcat3"
"Glmp",1.84084859272784e-48,1.26107498654788,0.644,0.104,5.56230810778646e-44,"Visceral endoderm","Glmp"
"Cltc",2.12057687442515e-48,1.10149136697197,0.838,0.464,6.40753508376303e-44,"Visceral endoderm","Cltc"
"Ssr4",3.43450433406123e-48,1.09873822923039,0.918,0.606,1.03776982957994e-43,"Visceral endoderm","Ssr4"
"Rbbp7",1.78064841985759e-47,1.17777249982307,0.905,0.61,5.38040726544171e-43,"Visceral endoderm","Rbbp7"
"Hmgb3",2.09993160239465e-47,-1.36470901365831,0.435,0.806,6.34515332979569e-43,"Visceral endoderm","Hmgb3"
"Fkbp9",2.41994837162089e-47,1.02304289033916,0.584,0.104,7.31211599968969e-43,"Visceral endoderm","Fkbp9"
"Folr1",3.21103036771077e-47,1.24741388240125,0.453,0.013,9.70244935907485e-43,"Visceral endoderm","Folr1"
"Tmem150a",3.55810464956904e-47,1.03097241715886,0.5,0.041,1.07511690091378e-42,"Visceral endoderm","Tmem150a"
"Erp29",4.12492148223198e-47,1.10345936133659,0.916,0.653,1.24638627507122e-42,"Visceral endoderm","Erp29"
"Stx7",4.13861621173027e-47,0.93299510818964,0.543,0.094,1.25052427453642e-42,"Visceral endoderm","Stx7"
"Avpi1",3.14832984739913e-46,1.21543752678885,0.657,0.13,9.5129934669012e-42,"Visceral endoderm","Avpi1"
"Rhoc",4.09292061025643e-46,1.10956644360085,0.619,0.115,1.23671689159508e-41,"Visceral endoderm","Rhoc"
"Apom",5.76211171839992e-46,1.94801828877689,0.437,0.003,1.74107967683172e-41,"Visceral endoderm","Apom"
"P4hb",7.41119410115091e-46,1.10066963551425,0.86,0.528,2.23936640960376e-41,"Visceral endoderm","P4hb"
"Atp6v0d1",1.91766035170711e-45,1.23351646325405,0.694,0.189,5.7944025187182e-41,"Visceral endoderm","Atp6v0d1"
"Tent5a",3.83887450364331e-45,0.921442127241087,0.412,0.007,1.15995432002086e-40,"Visceral endoderm","Tent5a"
"Clic1",4.75311453325914e-45,1.00490368423571,0.92,0.662,1.43620108736958e-40,"Visceral endoderm","Clic1"
"Ttr",4.95425813705294e-45,2.64503388169875,0.429,0.004,1.49697863869192e-40,"Visceral endoderm","Ttr"
"Mgst3",7.09949395716631e-45,1.1970190175954,0.632,0.116,2.14518309409737e-40,"Visceral endoderm","Mgst3"
"Ckap4",7.46307377628348e-45,1.28971340953973,0.813,0.358,2.25504237224182e-40,"Visceral endoderm","Ckap4"
"Mttp",1.01928877335414e-44,1.04803978685291,0.457,0.029,3.07988295756687e-40,"Visceral endoderm","Mttp"
"Gcsh",1.12769881977005e-44,1.08786601471369,0.914,0.621,3.40745475381719e-40,"Visceral endoderm","Gcsh"
"Gpx3",1.86835969328468e-44,1.34423645373281,0.573,0.108,5.645435649229e-40,"Visceral endoderm","Gpx3"
"Cldn7.1",2.73375721848535e-44,1.73805686674088,0.459,0.038,8.26032081137534e-40,"Visceral endoderm","Cldn7"
"Jade1",2.84779588188261e-44,1.12847891141151,0.7,0.231,8.60490003669651e-40,"Visceral endoderm","Jade1"
"Dap",4.64807480161981e-44,0.960649862519357,0.53,0.093,1.40446228205744e-39,"Visceral endoderm","Dap"
"Uap1l1",6.0090084175966e-44,0.956345433606235,0.493,0.052,1.81568198346099e-39,"Visceral endoderm","Uap1l1"
"Marcks",6.72594085210709e-44,-1.52364230155355,0.465,0.878,2.03231028787268e-39,"Visceral endoderm","Marcks"
"Egfl7",1.0528133685916e-43,1.16050185110098,0.672,0.148,3.18118087453637e-39,"Visceral endoderm","Egfl7"
"Foxq1",1.12157857431077e-43,1.16827543438165,0.412,0.011,3.38896182013742e-39,"Visceral endoderm","Foxq1"
"Grn",1.84363092317149e-43,1.02008076484375,0.549,0.079,5.57071519745496e-39,"Visceral endoderm","Grn"
"B2m",1.94387773784826e-43,1.15543011195938,0.649,0.168,5.87362097268229e-39,"Visceral endoderm","B2m"
"Crtap",2.05427068944118e-43,0.972858703680387,0.535,0.066,6.20718431521548e-39,"Visceral endoderm","Crtap"
"Lrp2",4.31894765743277e-43,1.12087238571695,0.429,0.026,1.30501322416989e-38,"Visceral endoderm","Lrp2"
"Hspb1",4.5525745131992e-43,1.20586029660139,0.45,0.04,1.37560591490827e-38,"Visceral endoderm","Hspb1"
"Igdcc3.3",6.11222558609802e-43,-1.28746030940322,0.157,0.583,1.84687008309538e-38,"Visceral endoderm","Igdcc3"
"Tuba4a",1.14033355711295e-42,0.915196882965022,0.437,0.022,3.4456318761725e-38,"Visceral endoderm","Tuba4a"
"Arf5",2.53368804609316e-42,1.033681527493,0.909,0.606,7.6557918000751e-38,"Visceral endoderm","Arf5"
"Neu1",2.63706033853164e-42,1.00715589488848,0.537,0.073,7.96814151890719e-38,"Visceral endoderm","Neu1"
"Washc2",3.54813876359526e-42,1.20634550506144,0.692,0.222,1.07210560880794e-37,"Visceral endoderm","Washc2"
"Anp32a",7.80448110435091e-42,-1.03491721088183,0.627,0.846,2.35820201049067e-37,"Visceral endoderm","Anp32a"
"Stard10.1",1.14728511182591e-41,0.863040354288698,0.459,0.037,3.46663669389317e-37,"Visceral endoderm","Stard10"
"Atp6v1f",1.45544116206494e-41,1.03411232584406,0.929,0.656,4.39776101529541e-37,"Visceral endoderm","Atp6v1f"
"Tfec",2.00348686142362e-41,0.89560964217179,0.381,0,6.05373590047761e-37,"Visceral endoderm","Tfec"
"Bex4.1",2.02152283103659e-41,1.33695600857842,0.86,0.529,6.10823338626017e-37,"Visceral endoderm","Bex4"
"P2rx4",3.09688443210032e-41,0.830454525892208,0.412,0.012,9.35754600003433e-37,"Visceral endoderm","P2rx4"
"Trappc2l",5.22339947017932e-41,1.01287684896613,0.7,0.238,1.57830238390938e-36,"Visceral endoderm","Trappc2l"
"Serpinb6a",8.26020094249226e-41,0.997961312659478,0.558,0.115,2.49590231678346e-36,"Visceral endoderm","Serpinb6a"
"Car2",1.06532112431894e-40,1.08798659728502,0.53,0.078,3.2189743092421e-36,"Visceral endoderm","Car2"
"Degs1",1.08946922406296e-40,0.994117285490421,0.599,0.178,3.29194020742865e-36,"Visceral endoderm","Degs1"
"Tmem59",1.49852298485076e-40,1.02346598940459,0.84,0.443,4.52793705102504e-36,"Visceral endoderm","Tmem59"
"Rhox6",1.77809991366637e-40,0.939307795376255,0.375,0.002,5.37270669913432e-36,"Visceral endoderm","Rhox6"
"Tmem144",3.23898143916971e-40,0.862650598793548,0.405,0.008,9.7869063165952e-36,"Visceral endoderm","Tmem144"
"Lamc1",3.45392172513324e-40,1.29102684493181,0.53,0.098,1.04363698846626e-35,"Visceral endoderm","Lamc1"
"Vkorc1",3.53264034736591e-40,1.08936583122865,0.674,0.207,1.06742260736008e-35,"Visceral endoderm","Vkorc1"
"Atp6v1e1",5.02002275572564e-40,0.976914818039024,0.817,0.432,1.51685007587006e-35,"Visceral endoderm","Atp6v1e1"
"Pdia3",7.2896240136989e-40,0.879671236871298,0.946,0.726,2.20263279197926e-35,"Visceral endoderm","Pdia3"
"Sri",1.74978517659773e-39,0.908116321588121,0.707,0.285,5.28715088960769e-35,"Visceral endoderm","Sri"
"Ifitm2",1.8390047413686e-39,-1.12826151112531,0.571,0.868,5.55673672651937e-35,"Visceral endoderm","Ifitm2"
"Mkrn1.5",3.73064573777352e-39,1.16311714454307,0.847,0.422,1.12725191612565e-34,"Visceral endoderm","Mkrn1"
"Rabac1",5.04600071211602e-39,1.0071740045228,0.716,0.266,1.52469957517298e-34,"Visceral endoderm","Rabac1"
"Plac8",6.52873388048646e-39,1.18456609863988,0.336,0.003,1.97272222932779e-34,"Visceral endoderm","Plac8"
"Flrt3",1.56006394987932e-38,1.03860671773733,0.646,0.186,4.71388923095535e-34,"Visceral endoderm","Flrt3"
"Triml2",2.03305050575848e-38,0.770369460222342,0.382,0.009,6.14306540819982e-34,"Visceral endoderm","Triml2"
"Dad1",2.29989174101565e-38,0.914952857462463,0.94,0.736,6.9493528846529e-34,"Visceral endoderm","Dad1"
"H1f10",2.42262914795621e-38,-1.22966654856045,0.293,0.69,7.32021623346447e-34,"Visceral endoderm","H1f10"
"Nnat",4.56946798409587e-38,-1.50442640627113,0.19,0.613,1.38071044607441e-33,"Visceral endoderm","Nnat"
"Etfa",6.30617726315013e-38,0.883761237907173,0.679,0.238,1.90547452183344e-33,"Visceral endoderm","Etfa"
"Dsg2",6.67657255274677e-38,0.836615128713321,0.407,0.016,2.01739316253796e-33,"Visceral endoderm","Dsg2"
"Gaa",7.52406990471442e-38,0.847702603152909,0.438,0.047,2.27347296240851e-33,"Visceral endoderm","Gaa"
"Agpat4",7.91506883001361e-38,0.925845768325327,0.603,0.172,2.39161719767691e-33,"Visceral endoderm","Agpat4"
"Tmem256",8.89087666190654e-38,0.929419617214807,0.886,0.567,2.68646729216168e-33,"Visceral endoderm","Tmem256"
"Smim14",2.1765245900947e-37,0.971209523647346,0.575,0.135,6.57658670143016e-33,"Visceral endoderm","Smim14"
"Vps35",2.30104669182971e-37,1.0596216451878,0.821,0.448,6.95284268403266e-33,"Visceral endoderm","Vps35"
"Sycp3",2.37599578794573e-37,1.23004251848072,0.364,0.014,7.17930887285681e-33,"Visceral endoderm","Sycp3"
"Hspg2",3.33735570439913e-37,1.04176400880537,0.459,0.057,1.00841539964124e-32,"Visceral endoderm","Hspg2"
"Cdkn2a",4.31887025389899e-37,0.893056552012021,0.498,0.078,1.30498983591812e-32,"Visceral endoderm","Cdkn2a"
"Tmbim6",9.62170605113741e-37,0.975889839104256,0.8,0.377,2.90729470041168e-32,"Visceral endoderm","Tmbim6"
"Cdh1.1",1.01605815990211e-36,0.883964875402954,0.425,0.032,3.07012133596021e-32,"Visceral endoderm","Cdh1"
"Rbm47",1.02951336507882e-36,0.673838946202129,0.366,0.006,3.11077758392217e-32,"Visceral endoderm","Rbm47"
"Mtarc2",1.52956551770577e-36,1.14071987351256,0.694,0.206,4.62173516829974e-32,"Visceral endoderm","Mtarc2"
"Misp3",1.90160410253436e-36,0.930379511106916,0.326,0.004,5.74588695621783e-32,"Visceral endoderm","Misp3"
"Tpp1",1.97731154826957e-36,0.912781189058078,0.567,0.128,5.97464457425132e-32,"Visceral endoderm","Tpp1"
"Klf9",2.72107472260811e-36,0.87300034118629,0.424,0.036,8.22199938183265e-32,"Visceral endoderm","Klf9"
"Atox1",2.93182722843196e-36,1.03464992109099,0.918,0.686,8.85880915343e-32,"Visceral endoderm","Atox1"
"Dkk1",4.04016654286535e-36,0.973410248247662,0.354,0.012,1.22077672259219e-31,"Visceral endoderm","Dkk1"
"Klhl2",4.57410752343477e-36,0.900249349310161,0.45,0.064,1.38211232928105e-31,"Visceral endoderm","Klhl2"
"Gsta4",6.81783902859738e-36,-1.09399799319788,0.203,0.569,2.06007824088098e-31,"Visceral endoderm","Gsta4"
"Tmem192",7.92250398119763e-36,0.87092349627644,0.541,0.118,2.39386380295868e-31,"Visceral endoderm","Tmem192"
"Gm48377",8.66872705318099e-36,1.00323831981651,0.353,0.004,2.61934256638917e-31,"Visceral endoderm","Gm48377"
"Ncam1.2",1.09110859798841e-35,-1.10590240154785,0.104,0.461,3.29689373968178e-31,"Visceral endoderm","Ncam1"
"Kdelr1",1.52689964770221e-35,0.864249505550863,0.772,0.39,4.61367997549701e-31,"Visceral endoderm","Kdelr1"
"Zfyve21",1.55304389479435e-35,0.977236532702831,0.614,0.154,4.69267743251061e-31,"Visceral endoderm","Zfyve21"
"Rpn1",1.70371001961322e-35,0.962575178859845,0.799,0.41,5.14793019526329e-31,"Visceral endoderm","Rpn1"
"Foxa2.1",1.76436437930893e-35,0.652926701587463,0.375,0.029,5.33120340851985e-31,"Visceral endoderm","Foxa2"
"Spr",2.92061616971532e-35,0.836353801150594,0.575,0.183,8.82493381841181e-31,"Visceral endoderm","Spr"
"Gsn",3.74427415562304e-35,0.765184704199071,0.317,0.006,1.13136987886306e-30,"Visceral endoderm","Gsn"
"Anp32e",4.10095099036891e-35,-1.14854237932248,0.524,0.803,1.23914335124987e-30,"Visceral endoderm","Anp32e"
"Sccpdh",4.86180443087916e-35,0.859208075316069,0.513,0.128,1.46904282683445e-30,"Visceral endoderm","Sccpdh"
"Cdh2.2",9.10818274827791e-35,-1.12033463952932,0.121,0.511,2.75212849921965e-30,"Visceral endoderm","Cdh2"
"S100a11",9.77808498045405e-35,0.902582355256777,0.588,0.226,2.954546157694e-30,"Visceral endoderm","S100a11"
"Sh3bgrl.1",1.21386576902658e-34,-1.14028838737953,0.125,0.53,3.66781680769071e-30,"Visceral endoderm","Sh3bgrl"
"Stard8",1.24731406376078e-34,0.667648111885085,0.308,0.006,3.76888417505958e-30,"Visceral endoderm","Stard8"
"Rnf128",1.31156398744462e-34,0.809069489206387,0.366,0.029,3.96302174446268e-30,"Visceral endoderm","Rnf128"
"Amot",1.55274505014527e-34,1.00557898461202,0.521,0.113,4.69177444351896e-30,"Visceral endoderm","Amot"
"Selenom",1.75478636521694e-34,0.820284221853476,0.521,0.135,5.3022624811395e-30,"Visceral endoderm","Selenom"
"Tmed3",2.31598899956961e-34,0.78870823102021,0.53,0.142,6.99799236109954e-30,"Visceral endoderm","Tmed3"
"Ifitm1.6",3.14813247208063e-34,-1.51819408815586,0.263,0.64,9.51239707763884e-30,"Visceral endoderm","Ifitm1"
"Tagln2.1",3.19874703563704e-34,1.06193502870055,0.701,0.295,9.66533404288087e-30,"Visceral endoderm","Tagln2"
"Gpx2.1",4.40110983186914e-34,1.12692156740273,0.373,0.026,1.32983934679758e-29,"Visceral endoderm","Gpx2"
"Crb3.1",5.68135011201445e-34,0.765834247367468,0.349,0.019,1.71667674984629e-29,"Visceral endoderm","Crb3"
"Lgals2",9.87368161612301e-34,1.34376989359328,0.315,0.001,2.98343163712773e-29,"Visceral endoderm","Lgals2"
"Eif1ax",1.66647194327634e-33,-1.00940833728775,0.539,0.797,5.0354116238038e-29,"Visceral endoderm","Eif1ax"
"Glb1",1.88567924488615e-33,0.724991057334124,0.394,0.044,5.697768406348e-29,"Visceral endoderm","Glb1"
"Smarcc1",2.03835532615776e-33,-0.933761219787828,0.565,0.774,6.1590944535183e-29,"Visceral endoderm","Smarcc1"
"Gas1.4",2.22676044053769e-33,-1.29102830200479,0.147,0.542,6.72837934712869e-29,"Visceral endoderm","Gas1"
"Ddost",3.16552366234218e-33,0.771407172040592,0.759,0.403,9.56494629813313e-29,"Visceral endoderm","Ddost"
"Fkbp11",4.93978886851049e-33,0.996159241698939,0.629,0.182,1.49260660450913e-28,"Visceral endoderm","Fkbp11"
"Man2b1",5.08475127728018e-33,0.676104230299161,0.36,0.039,1.53640844594298e-28,"Visceral endoderm","Man2b1"
"Cd24a",5.96640069199545e-33,-1.04096587608057,0.373,0.707,1.80280763309334e-28,"Visceral endoderm","Cd24a"
"Shtn1",7.33139911800002e-33,0.799289764366238,0.338,0.008,2.21525555749489e-28,"Visceral endoderm","Shtn1"
"Clcn5",7.49820481391178e-33,0.943927602691491,0.575,0.15,2.26565756657158e-28,"Visceral endoderm","Clcn5"
"Glipr2",1.02418219669093e-32,1.24343293884206,0.396,0.054,3.0946689255213e-28,"Visceral endoderm","Glipr2"
"Meis2.1",1.0626885896079e-32,-1.27117202798307,0.379,0.703,3.21101984235923e-28,"Visceral endoderm","Meis2"
"Tmod3",1.36788036569933e-32,0.714452745735142,0.498,0.127,4.13318731299708e-28,"Visceral endoderm","Tmod3"
"Gabarap",1.71885067303189e-32,0.812685141627,0.925,0.706,5.19367919363315e-28,"Visceral endoderm","Gabarap"
"Plin3",1.86678734392726e-32,0.9656993541862,0.64,0.184,5.64068463841062e-28,"Visceral endoderm","Plin3"
"Gata4",2.13632788683539e-32,0.636944255977437,0.306,0.003,6.4551283428618e-28,"Visceral endoderm","Gata4"
"Gjc1",2.15221577378468e-32,-0.965230835585631,0.118,0.471,6.50313518206779e-28,"Visceral endoderm","Gjc1"
"Slc26a2",2.26387359245728e-32,0.801403306658299,0.41,0.049,6.84052044696891e-28,"Visceral endoderm","Slc26a2"
"Ssr2",2.58513840849394e-32,0.940485102334037,0.869,0.586,7.8112542151053e-28,"Visceral endoderm","Ssr2"
"Klf4",3.89953459936122e-32,0.788031460739594,0.353,0.034,1.17828337454299e-27,"Visceral endoderm","Klf4"
"Ddt",4.30266079334531e-32,0.914052275805847,0.897,0.653,1.30009198531722e-27,"Visceral endoderm","Ddt"
"Tuba1c",1.64597836109198e-31,0.845301419631194,0.584,0.19,4.97348821587554e-27,"Visceral endoderm","Tuba1c"
"Tspan8",2.28376257026867e-31,0.720423282568381,0.269,0.001,6.90061698232383e-27,"Visceral endoderm","Tspan8"
"Gask1b",3.46029729618366e-31,0.705754037864901,0.321,0.012,1.04556343101485e-26,"Visceral endoderm","Gask1b"
"Pdgfra",3.77230832244356e-31,0.839504430953585,0.459,0.086,1.13984068270955e-26,"Visceral endoderm","Pdgfra"
"Pdcd4",4.25103432740968e-31,0.95532256067234,0.763,0.391,1.28449253237011e-26,"Visceral endoderm","Pdcd4"
"Apob",4.47665120189862e-31,2.00432713999975,0.295,0.002,1.35266492716569e-26,"Visceral endoderm","Apob"
"Soat1",4.58269924455057e-31,0.914834008116971,0.679,0.271,1.3847084037334e-26,"Visceral endoderm","Soat1"
"Gm43078",5.17317770586701e-31,-0.898791384752369,0.056,0.363,1.56312737560477e-26,"Visceral endoderm","Gm43078"
"Pigyl",5.83680021438611e-31,0.939471744574341,0.627,0.198,1.76364755277891e-26,"Visceral endoderm","Pigyl"
"Tmprss2.1",7.45873467096122e-31,0.714584383876644,0.313,0.014,2.25373126817764e-26,"Visceral endoderm","Tmprss2"
"Nrg1",8.08982037809942e-31,0.809432413623273,0.353,0.038,2.44442012544652e-26,"Visceral endoderm","Nrg1"
"Atp6v0a1",1.41706272869162e-30,0.976464204171358,0.506,0.08,4.28179674101459e-26,"Visceral endoderm","Atp6v0a1"
"Surf4",1.4856672161309e-30,0.843684698122629,0.664,0.264,4.48909206026114e-26,"Visceral endoderm","Surf4"
"Blvrb",1.50978656744192e-30,0.845455105374181,0.528,0.117,4.56197109218251e-26,"Visceral endoderm","Blvrb"
"Lmna",1.76064222723171e-30,0.617358756591399,0.297,0.016,5.31995655380333e-26,"Visceral endoderm","Lmna"
"Cmtm7",2.11447644413861e-30,0.99887440854759,0.494,0.151,6.38910202360922e-26,"Visceral endoderm","Cmtm7"
"Nectin2.1",2.26341574905012e-30,0.776725935344899,0.515,0.127,6.83913702732984e-26,"Visceral endoderm","Nectin2"
"Hacd4",2.44463928953112e-30,0.687948779390463,0.338,0.023,7.38672207724723e-26,"Visceral endoderm","Hacd4"
"S100a13",2.99882695506368e-30,0.691029247253649,0.323,0.023,9.06125552742041e-26,"Visceral endoderm","S100a13"
"Gldc",3.65814507132718e-30,0.79440551575393,0.451,0.111,1.10534511475222e-25,"Visceral endoderm","Gldc"
"Tbx3",4.87975254784201e-30,0.694125651876578,0.31,0.009,1.47446602985594e-25,"Visceral endoderm","Tbx3"
"Sord",4.89243359882543e-30,0.686306996352813,0.336,0.024,1.47829773622109e-25,"Visceral endoderm","Sord"
"Mvb12a",5.10093470597156e-30,0.699984824447096,0.526,0.161,1.54129843075637e-25,"Visceral endoderm","Mvb12a"
"Atp6v1b2",6.14357719531852e-30,0.801639995065743,0.61,0.186,1.85634328533744e-25,"Visceral endoderm","Atp6v1b2"
"Elovl1",6.19654276359797e-30,0.640892695170559,0.407,0.065,1.87234736144876e-25,"Visceral endoderm","Elovl1"
"Sox4",7.4251649577584e-30,-1.14048755825167,0.304,0.71,2.24358784363628e-25,"Visceral endoderm","Sox4"
"Stxbp2",7.86994529666878e-30,0.697666056610773,0.396,0.048,2.37798267084144e-25,"Visceral endoderm","Stxbp2"
"Gga2",8.45614098757291e-30,1.04613078288789,0.756,0.322,2.55510756080503e-25,"Visceral endoderm","Gga2"
"Golt1a",8.58836116419537e-30,0.497114326800423,0.259,0.001,2.59505920937327e-25,"Visceral endoderm","Golt1a"
"Ccnd1.5",9.029535425247e-30,-1.16638727366299,0.183,0.513,2.72836442409263e-25,"Visceral endoderm","Ccnd1"
"Rps6ka1",1.64058294535322e-29,0.708602835375097,0.448,0.099,4.9571854276793e-25,"Visceral endoderm","Rps6ka1"
"Mydgf",1.97013001857289e-29,0.907454787990149,0.784,0.408,5.95294486411984e-25,"Visceral endoderm","Mydgf"
"Tmed9",2.01140226018961e-29,0.722884790078005,0.882,0.64,6.07765306938894e-25,"Visceral endoderm","Tmed9"
"Zdbf2.1",3.08581202495985e-29,-1.12321828608407,0.175,0.533,9.32408961461868e-25,"Visceral endoderm","Zdbf2"
"Cpm.1",4.66937517132821e-29,0.691567537397391,0.356,0.027,1.41089840176853e-24,"Visceral endoderm","Cpm"
"Arhgef5",4.77171229493141e-29,0.576062701247281,0.317,0.027,1.44182058703647e-24,"Visceral endoderm","Arhgef5"
"Rcc2",6.15372719511693e-29,-0.969182628376683,0.353,0.64,1.85941020927653e-24,"Visceral endoderm","Rcc2"
"Lman2",7.25700868463525e-29,0.850176539913384,0.728,0.335,2.19277774414939e-24,"Visceral endoderm","Lman2"
"Pla2g12b",9.20530902902533e-29,0.616930793765032,0.259,0,2.78147617621029e-24,"Visceral endoderm","Pla2g12b"
"Cbx1",9.81850377990976e-29,-0.950838609821338,0.524,0.754,2.96675910213753e-24,"Visceral endoderm","Cbx1"
"Cpn1.1",1.07412804456401e-28,0.778293228507219,0.349,0.023,3.24558529945462e-24,"Visceral endoderm","Cpn1"
"Scpep1",1.40604542924435e-28,0.819069202673441,0.526,0.154,4.24850686900474e-24,"Visceral endoderm","Scpep1"
"B4galt6",2.07424439743495e-28,0.656546562839331,0.41,0.091,6.26753687128945e-24,"Visceral endoderm","B4galt6"
